"Isolate.name","MLST.CC","pubmlst_id","CC_filled","has_disagreement"
"ERR742879","CC22",NA,"CC22",FALSE
"ERR742880","CC22",NA,"CC22",FALSE
"ERR742881","CC22",NA,"CC22",FALSE
"ERR742882","CC22",NA,"CC22",FALSE
"ERR742883","CC22",NA,"CC22",FALSE
"ERR742884","CC22",NA,"CC22",FALSE
"ERR742885","CC22",NA,"CC22",FALSE
"ERR742886","CC22",NA,"CC22",FALSE
"ERR742887","CC30",NA,"CC30",FALSE
"ERR742888","CC22",NA,"CC22",FALSE
"ERR742889","CC22",NA,"CC22",FALSE
"ERR742890","CC22",NA,"CC22",FALSE
"ERR742891","CC22",NA,"CC22",FALSE
"ERR742892","CC5",NA,"CC5",FALSE
"ERR742893","CC22",NA,"CC22",FALSE
"ERR742894","CC22",NA,"CC22",FALSE
"ERR742895","CC22",NA,"CC22",FALSE
"ERR742896","CC22",NA,"CC22",FALSE
"ERR742897","CC22",NA,"CC22",FALSE
"ERR742898","CC59",NA,"CC59",FALSE
"ERR742899","CC22",NA,"CC22",FALSE
"ERR742900","CC22",NA,"CC22",FALSE
"ERR742901","CC22",NA,"CC22",FALSE
"ERR742902","CC80",NA,"CC80",FALSE
"ERR742903","CC22",NA,"CC22",FALSE
"ERR742904","CC22",NA,"CC22",FALSE
"ERR742905","CC22",NA,"CC22",FALSE
"ERR742906","CC22",NA,"CC22",FALSE
"ERR742907","CC22",NA,"CC22",FALSE
"ERR742908","CC22",NA,"CC22",FALSE
"ERR742909","CC22",NA,"CC22",FALSE
"ERR742910","CC22",NA,"CC22",FALSE
"ERR742911","CC22",NA,"CC22",FALSE
"ERR742912","CC8",NA,"CC8",FALSE
"ERR742913","CC22",NA,"CC22",FALSE
"ERR742914","CC22",NA,"CC22",FALSE
"ERR742915","CC59",NA,"CC59",FALSE
"ERR742916","CC22",NA,"CC22",FALSE
"ERR742917","CC22",NA,"CC22",FALSE
"ERR742918","CC22",NA,"CC22",FALSE
"ERR742919","CC22",NA,"CC22",FALSE
"ERR742920","CC22",NA,"CC22",FALSE
"ERR742921","CC22",NA,"CC22",FALSE
"ERR742922","CC22",NA,"CC22",FALSE
"ERR742923","CC22",NA,"CC22",FALSE
"ERR742924","CC22",NA,"CC22",FALSE
"ERR742925","CC22",NA,"CC22",FALSE
"ERR742926","CC22",NA,"CC22",FALSE
"ERR742927","CC30",NA,"CC30",FALSE
"ERR742928","CC22",NA,"CC22",FALSE
"ERR742929","CC22",NA,"CC22",FALSE
"ERR742930","CC22",NA,"CC22",FALSE
"ERR742931","CC6",NA,"CC6",FALSE
"ERR742932","CC22",NA,"CC22",FALSE
"ERR742933","CC22",NA,"CC22",FALSE
"ERR742934","CC22",NA,"CC22",FALSE
"ERR742935","CC5",NA,"CC5",FALSE
"ERR742936","CC22",NA,"CC22",FALSE
"ERR742937","CC22",NA,"CC22",FALSE
"ERR742938","CC22",NA,"CC22",FALSE
"ERR742939","CC1",NA,"CC1",FALSE
"ERR742940","CC30",NA,"CC30",FALSE
"ERR742941","CC22",NA,"CC22",FALSE
"ERR742942","CC22",NA,"CC22",FALSE
"ERR742943","CC22",NA,"CC22",FALSE
"ERR742944","CC22",NA,"CC22",FALSE
"ERR742945","CC22",NA,"CC22",FALSE
"ERR742946","CC22",NA,"CC22",FALSE
"ERR742947","CC1",NA,"CC1",FALSE
"ERR742948","CC22",NA,"CC22",FALSE
"ERR742949","CC59",NA,"CC59",FALSE
"ERR742950","CC22",NA,"CC22",FALSE
"ERR742951","CC22",NA,"CC22",FALSE
"ERR742952","CC22",NA,"CC22",FALSE
"ERR742953","CC22",NA,"CC22",FALSE
"ERR742954","CC22",NA,"CC22",FALSE
"ERR742955","CC22",NA,"CC22",FALSE
"ERR742956","CC22",NA,"CC22",FALSE
"ERR742957","CC22",NA,"CC22",FALSE
"ERR742958","CC22",NA,"CC22",FALSE
"ERR742959","CC22",NA,"CC22",FALSE
"ERR742960","CC5",NA,"CC5",FALSE
"ERR742961","CC22",NA,"CC22",FALSE
"ERR742962","CC22",NA,"CC22",FALSE
"ERR742963","CC59",NA,"CC59",FALSE
"ERR742964","CC1",NA,"CC1",FALSE
"ERR774747","CC22",NA,"CC22",FALSE
"ERR774748","CC22",NA,"CC22",FALSE
"ERR774749","CC22",NA,"CC22",FALSE
"ERR774750","CC22",NA,"CC22",FALSE
"ERR774752","CC30",NA,"CC30",FALSE
"ERR774753","CC22",NA,"CC22",FALSE
"ERR774754","CC45",NA,"CC45",FALSE
"ERR774755","CC22",NA,"CC22",FALSE
"ERR774756","CC22",NA,"CC22",FALSE
"ERR774757","CC22",NA,"CC22",FALSE
"ERR774758","CC30",NA,"CC30",FALSE
"ERR774759","CC8",NA,"CC8",FALSE
"ERR774760","CC22",NA,"CC22",FALSE
"ERR774761","CC22",NA,"CC22",FALSE
"ERR774762","CC5",NA,"CC5",FALSE
"ERR774763","CC22",NA,"CC22",FALSE
"ERR774764","CC30",NA,"CC30",FALSE
"ERR774765","CC22",NA,"CC22",FALSE
"ERR774766","CC22",NA,"CC22",FALSE
"ERR774767","CC30",NA,"CC30",FALSE
"Mu50","CC5",NA,"CC5",FALSE
"SRR7983556","CC152",NA,"CC152",FALSE
"SRR7983557","CC22",NA,"CC22",FALSE
"SRR7983558","CC7",NA,"CC7",FALSE
"SRR7983559","CC121",NA,"CC121",FALSE
"SRR7983560","CC121",NA,"CC121",FALSE
"SRR7983561","CC121",NA,"CC121",FALSE
"SRR7983562","CC8",NA,"CC8",FALSE
"SRR7983563","CC30",NA,"CC30",FALSE
"SRR7983564","CC395",NA,"CC395",FALSE
"SRR7983565","CC121",NA,"CC121",FALSE
"SRR7983566","CC22",NA,"CC22",FALSE
"SRR7983568","CC45",NA,"CC45",FALSE
"SRR7983570","CC15",NA,"CC15",FALSE
"SRR7983571","CC8",NA,"CC8",FALSE
"SRR7983572","CC5",NA,"CC5",FALSE
"SRR7983574","CC5",NA,"CC5",FALSE
"SRR7983576","CC22",NA,"CC22",FALSE
"SRR7983577","CC8",NA,"CC8",FALSE
"SRR7983578","CC5",NA,"CC5",FALSE
"SRR7983579","CC15",NA,"CC15",FALSE
"SRR7983580","CC1",NA,"CC1",FALSE
"SRR7983581","CC22",NA,"CC22",FALSE
"SRR7983582","CC5",NA,"CC5",FALSE
"SRR7983583","CC1",NA,"CC1",FALSE
"SRR7983584","CC71",NA,"CC71",FALSE
"SRR7983585","CC5",NA,"CC5",FALSE
"SRR7983587","CC45",NA,"CC45",FALSE
"SRR7983588","CC121",NA,"CC121",FALSE
"SRR7983589","CC30",NA,"CC30",FALSE
"SRR7983594","CC30",NA,"CC30",FALSE
"SRR7983595","CC45",NA,"CC45",FALSE
"SRR7983596","CC5",NA,"CC5",FALSE
"SRR7983597","CC5",NA,"CC5",FALSE
"SRR7983598","CC45",NA,"CC45",FALSE
"SRR7983599","CC1",NA,"CC1",FALSE
"SRR7983601","CC5",NA,"CC5",FALSE
"SRR7983602","CC5",NA,"CC5",FALSE
"SRR7983604","CC8",NA,"CC8",FALSE
"SRR7983605","CC5",NA,"CC5",FALSE
"SRR7983606","CC1",NA,"CC1",FALSE
"SRR7983607","CC1",NA,"CC1",FALSE
"SRR7983608","CC5",NA,"CC5",FALSE
"SRR7983609","CC5",NA,"CC5",FALSE
"SRR7983611","CC8",NA,"CC8",FALSE
"SRR7983612","CC5",NA,"CC5",FALSE
"SRR7983613","CC5",NA,"CC5",FALSE
"SRR7983614","CC152",NA,"CC152",FALSE
"SRR7983615","CC22",NA,"CC22",FALSE
"SRR7983617","CC7",NA,"CC7",FALSE
"SRR7983619","CC152",NA,"CC152",FALSE
"SRR7983621","CC8",NA,"CC8",FALSE
"SRR7983622","CC5",NA,"CC5",FALSE
"SRR7983623","CC5",NA,"CC5",FALSE
"SRR7983625","CC5",NA,"CC5",FALSE
"SRR7983626","CC78",NA,"CC78",FALSE
"SRR7983627","CC5",NA,"CC5",FALSE
"SRR7983628","CC10",NA,"CC10",FALSE
"SRR7983629","CC5",NA,"CC5",FALSE
"SRR7983630","CC5",NA,"CC5",FALSE
"SRR7983631","CC71",NA,"CC71",FALSE
"SRR7983632","CC5",NA,"CC5",FALSE
"SRR7983633","CC1",NA,"CC1",FALSE
"SRR7983634","CC22",NA,"CC22",FALSE
"SRR7983635","CC1",NA,"CC1",FALSE
"SRR7983636","CC8",NA,"CC8",FALSE
"SRR7983637","CC398/CC5561",NA,"CC398/CC5561",FALSE
"SRR7983638","CC1",NA,"CC1",FALSE
"SRR7983639","CC152",NA,"CC152",FALSE
"SRR7983640","CC5",NA,"CC5",FALSE
"SRR7983641","CC152",NA,"CC152",FALSE
"SRR7983642","CC152",NA,"CC152",FALSE
"SRR7983644","CC22",NA,"CC22",FALSE
"SRR7983645","CC1",NA,"CC1",FALSE
"SRR7983646","CC5",NA,"CC5",FALSE
"SRR7983647","CC59",NA,"CC59",FALSE
"SRR7983648","CC1",NA,"CC1",FALSE
"SRR7983649","CC5",NA,"CC5",FALSE
"SRR7983650","CC10",NA,"CC10",FALSE
"SRR7983652","CC6",NA,"CC6",FALSE
"SRR7983653","CC30",NA,"CC30",FALSE
"SRR7983656","CC5",NA,"CC5",FALSE
"SRR7983658","CC5",NA,"CC5",FALSE
"SRR7983659","CC22",NA,"CC22",FALSE
"SRR7983662","CC772/CC834",NA,"CC772/CC834",FALSE
"SRR7983663","CC5",NA,"CC5",FALSE
"SRR7983664","CC30",NA,"CC30",FALSE
"SRR7983665","CC1",NA,"CC1",FALSE
"SRR7983667","CC15",NA,"CC15",FALSE
"SRR7983669","CC772/CC834",NA,"CC772/CC834",FALSE
"SRR7983670","CC1",NA,"CC1",FALSE
"SRR7983671","CC942",NA,"CC942",FALSE
"SRR7983672","CC5",NA,"CC5",FALSE
"SRR7983675","CC1",NA,"CC1",FALSE
"SRR7983676","CC22",NA,"CC22",FALSE
"SRR7983677","CC22",NA,"CC22",FALSE
"SRR7983678","CC5",NA,"CC5",FALSE
"SRR7983680","CC59",NA,"CC59",FALSE
"SRR7983681","CC5",NA,"CC5",FALSE
"SRR7983682","CC5",NA,"CC5",FALSE
"SRR7983683","CC30",NA,"CC30",FALSE
"SRR7983685","CC59",NA,"CC59",FALSE
"SRR7983686","CC1",NA,"CC1",FALSE
"SRR7983687","CC5",NA,"CC5",FALSE
"SRR7983688","CC5",NA,"CC5",FALSE
"SRR7983689","CC5",NA,"CC5",FALSE
"SRR7983691","CC1",NA,"CC1",FALSE
"SRR7983692","CC5",NA,"CC5",FALSE
"SRR7983693","CC22",NA,"CC22",FALSE
"SRR7983694","CC71",NA,"CC71",FALSE
"SRR7983695","CC5",NA,"CC5",FALSE
"SRR7983696","CC22",NA,"CC22",FALSE
"SRR7983697","CC5",NA,"CC5",FALSE
"SRR7983699","CC45",NA,"CC45",FALSE
"SRR7983701","CC5",NA,"CC5",FALSE
"SRR7983702","CC5",NA,"CC5",FALSE
"SRR7983703","CC5",NA,"CC5",FALSE
"SRR7983704","CC8",NA,"CC8",FALSE
"SRR7983705","CC8",NA,"CC8",FALSE
"SRR7983706","CC5",NA,"CC5",FALSE
"SRR7983707","CC5",NA,"CC5",FALSE
"SRR7983708","CC5",NA,"CC5",FALSE
"SRR7983709","CC5",NA,"CC5",FALSE
"SRR7983710","CC7",NA,"CC7",FALSE
"SRR7983712","CC30",NA,"CC30",FALSE
"SRR7983714","CC398/CC5561",NA,"CC398/CC5561",FALSE
"SRR7983715","CC121",NA,"CC121",FALSE
"SRR7983716","CC398/CC5561",NA,"CC398/CC5561",FALSE
"SRR7983718","CC15",NA,"CC15",FALSE
"SRR7983719","CC30",NA,"CC30",FALSE
"SRR7983720","CC121",NA,"CC121",FALSE
"SRR7983721","CC45",NA,"CC45",FALSE
"SRR7983722","CC45",NA,"CC45",FALSE
"SRR7983723","CC8",NA,"CC8",FALSE
"SRR7983724","CC5",NA,"CC5",FALSE
"SRR7983725","CC361/CC15",NA,"CC361/CC15",FALSE
"SRR7983726","CC96",NA,"CC96",FALSE
"SRR7983727","CC25",NA,"CC25",FALSE
"SRR7983728","CC45",NA,"CC45",FALSE
"SRR7983729","CC10",NA,"CC10",FALSE
"SRR7983732","CC22",NA,"CC22",FALSE
"SRR7983733","CC22",NA,"CC22",FALSE
"SRR7983734","CC45",NA,"CC45",FALSE
"SRR7983735","CC22",NA,"CC22",FALSE
"SRR7983737","CC5",NA,"CC5",FALSE
"SRR7983739","CC5",NA,"CC5",FALSE
"STR1001-3-1-1","CC5",NA,"CC5",FALSE
"STR1001-6-5-1","CC5",NA,"CC5",FALSE
"STR1003-P3-2-1","CC5",NA,"CC5",FALSE
"STR1004-P2-1-1","CC1",NA,"CC1",FALSE
"STR1006-P3-2-1","CC15",NA,"CC15",FALSE
"STR1007-2-5-1","CC78",NA,"CC78",FALSE
"STR1007-3-5-1","CC101",NA,"CC101",FALSE
"STR1007-3-5-3","CC78",NA,"CC78",FALSE
"STR1007-5-5-1","CC78",NA,"CC78",FALSE
"STR1007-P1-1-1","CC78",NA,"CC78",FALSE
"STR1008-P1-6-1","CC45",NA,"CC45",FALSE
"STR1010-3-4-1","CC93",NA,"CC93",FALSE
"STR1010-P1-6-1","CC1",NA,"CC1",FALSE
"STR1015-P2-1-1","CC101",NA,"CC101",FALSE
"STR1021-1-1-1","CC5",NA,"CC5",FALSE
"STR1021-2-1-1","CC5",NA,"CC5",FALSE
"STR1021-3-1-1","CC5",NA,"CC5",FALSE
"STR1021-4-1-1","CC5",NA,"CC5",FALSE
"STR1021-6-1-1","CC5",NA,"CC5",FALSE
"STR1022-4-1-1","CC93",NA,"CC93",FALSE
"STR1023-131113","CC5",NA,"CC5",FALSE
"STR1023-4-6-1","CC5",NA,"CC5",FALSE
"STR1023-7-1-1","CC15",NA,"CC15",FALSE
"STR1024-2-1-1","CC101",NA,"CC101",FALSE
"STR1024-2-5-1","CC101",NA,"CC101",FALSE
"STR1024-3-2-1","CC101",NA,"CC101",FALSE
"STR1024-3-5-1","CC101",NA,"CC101",FALSE
"STR1024-4-2-1","CC101",NA,"CC101",FALSE
"STR1024-5-5-1","CC1",NA,"CC1",FALSE
"STR1025-170513","CC93",NA,"CC93",FALSE
"STR1025-4-5-1","CC71",NA,"CC71",FALSE
"STR1025-4-5-2","CC5",NA,"CC5",FALSE
"STR1025-4-6-1","CC45",NA,"CC45",FALSE
"STR1025-4-6-2","CC45",NA,"CC45",FALSE
"STR1026-1-5-1","CC8",NA,"CC8",FALSE
"STR1027-061213","CC121",NA,"CC121",FALSE
"STR1027-071213","CC121",NA,"CC121",FALSE
"STR1027-080613","CC93",NA,"CC93",FALSE
"STR1027-081113","CC121",NA,"CC121",FALSE
"STR1027-081213","CC121",NA,"CC121",FALSE
"STR1027-091113-1","CC121",NA,"CC121",FALSE
"STR1027-091113-2","CC121",NA,"CC121",FALSE
"STR1027-1-5-1","CC5",NA,"CC5",FALSE
"STR1027-130513","CC93",NA,"CC93",FALSE
"STR1027-150513","CC93",NA,"CC93",FALSE
"STR1027-170114-1","CC121",NA,"CC121",FALSE
"STR1027-170114-2","CC121",NA,"CC121",FALSE
"STR1027-4-6-1","CC121",NA,"CC121",FALSE
"STR1027-5-5-1","CC121",NA,"CC121",FALSE
"STR1027-6-1-1","CC5",NA,"CC5",FALSE
"STR1028-1-1-1","CC1",NA,"CC1",FALSE
"STR1028-130713","CC1",NA,"CC1",FALSE
"STR1029-6-2-1","CC5",NA,"CC5",FALSE
"STR1030-230514","CC1",NA,"CC1",FALSE
"STR1032-310713","CC8",NA,"CC8",FALSE
"STR1033-6-1-1","CC15",NA,"CC15",FALSE
"STR1034-5-1-1","CC772/CC834",NA,"CC772/CC834",FALSE
"STR1034-6-1-1","CC772/CC834",NA,"CC772/CC834",FALSE
"STR1034-7-1-1","CC772/CC834",NA,"CC772/CC834",FALSE
"STR1035-300713","CC121",NA,"CC121",FALSE
"STR1037-030713","CC8",NA,"CC8",FALSE
"STR1037-180914-1","CC8",NA,"CC8",FALSE
"STR1037-180914-2","CC8",NA,"CC8",FALSE
"STR1037-280714","CC1",NA,"CC1",FALSE
"STR1041-3-5-1","CC71",NA,"CC71",FALSE
"STR1041-5-5-1","CC71",NA,"CC71",FALSE
"STR1041-6-1-1","CC5",NA,"CC5",FALSE
"STR1042-1-1-1","CC1",NA,"CC1",FALSE
"STR1045-2-1-1","CC5",NA,"CC5",FALSE
"STR1045-3-1-1","CC5",NA,"CC5",FALSE
"STR1045-4-1-1","CC5",NA,"CC5",FALSE
"STR1045-5-1-1","CC5",NA,"CC5",FALSE
"STR1045-5-1-2","CC5",NA,"CC5",FALSE
"STR1045-6-1-1","CC5",NA,"CC5",FALSE
"STR1045-8-1-1","CC5",NA,"CC5",FALSE
"STR1046-1-1-1","CC12",NA,"CC12",FALSE
"STR1046-2-1-1","CC12",NA,"CC12",FALSE
"STR1046-3-1-1","CC12",NA,"CC12",FALSE
"STR1046-4-1-1","CC12",NA,"CC12",FALSE
"STR1046-5-1L-1","CC12",NA,"CC12",FALSE
"STR1046-5-1R-1","CC12",NA,"CC12",FALSE
"STR1046-6-1-1","CC12",NA,"CC12",FALSE
"STR1046-7-1-1","CC12",NA,"CC12",FALSE
"STR1046-8-1-1","CC12",NA,"CC12",FALSE
"STR1048-4-1-1","CC8",NA,"CC8",FALSE
"STR1048-6-1-1","CC8",NA,"CC8",FALSE
"STR1049-1-5-1","CC5",NA,"CC5",FALSE
"STR1049-2-1-1","CC45",NA,"CC45",FALSE
"STR1049-3-1-1","CC5",NA,"CC5",FALSE
"STR1049-4-5-1","CC5",NA,"CC5",FALSE
"STR1049-6-5-1","CC5",NA,"CC5",FALSE
"STR1050-3-1-1","CC789",NA,"CC789",FALSE
"STR1050-4-1-1","CC789",NA,"CC789",FALSE
"STR1050-4-2-1","CC789",NA,"CC789",FALSE
"STR1050-5-1-1","CC789",NA,"CC789",FALSE
"STR1050-5-2-1","CC93",NA,"CC93",FALSE
"STR1050-5-5-1","CC93",NA,"CC93",FALSE
"STR1051-5-1-1","CC45",NA,"CC45",FALSE
"STR1063-051114","CC1",NA,"CC1",FALSE
"STR1063-2-5-1","CC1",NA,"CC1",FALSE
"STR1068-5-2-1","CC93",NA,"CC93",FALSE
"STR1072-1-4-1","CC71",NA,"CC71",FALSE
"STR1074-2-1-1","CC6",NA,"CC6",FALSE
"STR1074-4-2-1","CC6",NA,"CC6",FALSE
"STR1074-6-2-1","CC72",NA,"CC72",FALSE
"STR1075-1-1-1","CC15",NA,"CC15",FALSE
"STR1075-2-5-1","CC1",NA,"CC1",FALSE
"STR1076-3-5-1","CC72",NA,"CC72",FALSE
"STR1077-5-5-1","CC20",NA,"CC20",FALSE
"STR1078-011114","CC93",NA,"CC93",FALSE
"STR1078-6-6-1","CC93",NA,"CC93",FALSE
"STR1078-6-6-7","CC93",NA,"CC93",FALSE
"STR1078-6-6-8","CC1",NA,"CC1",FALSE
"STR1078-7-5-2","CC71",NA,"CC71",FALSE
"STR1079-1-3-1","CC1",NA,"CC1",FALSE
"STR1079-3-1-1","CC71",NA,"CC71",FALSE
"STR1079-4-2-1","CC15",NA,"CC15",FALSE
"STR1079-4-5-1","CC1",NA,"CC1",FALSE
"STR1079-5-2-1","CC15",NA,"CC15",FALSE
"STR1079-5-2-2","CC15",NA,"CC15",FALSE
"STR1079-5-2-3","CC1",NA,"CC1",FALSE
"STR1079-5-5-1","CC72",NA,"CC72",FALSE
"STR1079-6-5-1","CC1",NA,"CC1",FALSE
"STR1081-1-1-1","CC72",NA,"CC72",FALSE
"STR1081-1-1-3","CC72",NA,"CC72",FALSE
"STR1081-2-1-1","CC72",NA,"CC72",FALSE
"STR1081-2-1-2","CC72",NA,"CC72",FALSE
"STR1081-3-1-1","CC72",NA,"CC72",FALSE
"STR1081-4-1-1","CC6",NA,"CC6",FALSE
"STR1081-4-1-3","CC1",NA,"CC1",FALSE
"STR1081-4-5-1","CC6",NA,"CC6",FALSE
"STR1081-4-6-1","CC6",NA,"CC6",FALSE
"STR1083-6-5-1","CC1",NA,"CC1",FALSE
"STR1084-4-3-1","CC93",NA,"CC93",FALSE
"STR1087-1-1-1","CC1",NA,"CC1",FALSE
"STR1087-2-1-1","CC1",NA,"CC1",FALSE
"STR1088-3-1-1","CC1",NA,"CC1",FALSE
"STR1089-1-1-1","CC5",NA,"CC5",FALSE
"STR1090-1-1-1","CC5",NA,"CC5",FALSE
"STR1090-2-1-1","CC8",NA,"CC8",FALSE
"STR1091-051114","CC5",NA,"CC5",FALSE
"STR1091-1-6-1","CC8",NA,"CC8",FALSE
"STR1091-3-6-1","CC78",NA,"CC78",FALSE
"STR1091-5-1-1","CC78",NA,"CC78",FALSE
"STR1096-1-1-1","CC15",NA,"CC15",FALSE
"STR1098-1-1-1","CC8",NA,"CC8",FALSE
"STR1099-1-1-1","CC5",NA,"CC5",FALSE
"STR1099-2-1-1","CC5",NA,"CC5",FALSE
"STR1099-5-1-1","CC45",NA,"CC45",FALSE
"STR1099-5-2-1","CC45",NA,"CC45",FALSE
"STR1100-4-5-1","CC93",NA,"CC93",FALSE
"STR1100-6-1-1","CC5",NA,"CC5",FALSE
"STR1100-7-1-1","CC5",NA,"CC5",FALSE
"STR1101-3-5-1","CC5",NA,"CC5",FALSE
"STR1104-1-1-1","CC1",NA,"CC1",FALSE
"STR1104-3-1-1","CC5",NA,"CC5",FALSE
"STR1111-1-1-1","CC15",NA,"CC15",FALSE
"STR1111-3-1-1","CC15",NA,"CC15",FALSE
"STR1120-181113","CC93",NA,"CC93",FALSE
"STR1120-201113","CC93",NA,"CC93",FALSE
"33128_UAMS_1","CC30",33128,"CC30",FALSE
"34208_Lr12","CC5",34208,"CC5",FALSE
"34210_M92","CC8",34210,"CC8",FALSE
"34211_V605","CC8",34211,"CC8",FALSE
"34290_2005S060","",34290,"CC121",FALSE
"35605_NCTC8726","CC45",35605,"CC45",FALSE
"35607_1549_WT","CC45",35607,"CC45",FALSE
"35868_Newman","CC8",35868,"CC8",FALSE
"35870_MW2","CC1",35870,"CC1",FALSE
"35871_MRSA252","CC30",35871,"CC30",FALSE
"36588_NAS_AN_261_G2","",36588,"CC121",FALSE
"36589_NAS_AN_261_G3","",36589,"CC121",FALSE
"36592_NAS_NP_260_G1","",36592,"CC30",FALSE
"36593_NAS_NP_260_G2","",36593,"CC121",FALSE
"36594_NAS_NP_260_G3","",36594,"CC121",FALSE
"37267_NAS_AN_212","",37267,"CC398/CC5561",FALSE
"37268_NAS_OP_003","CC30",37268,"CC30",FALSE
"37276_NAS_NP_209","CC30",37276,"CC30",FALSE
"37279_NAS_NP_229","CC30",37279,"CC30",FALSE
"37280_NAS_NP_260","",37280,"CC30",FALSE
"37464_NCTC_8325","CC8",37464,"CC8",FALSE
"38061_NAS_AN_230_G1","",38061,"CC398/CC5561",FALSE
"38063_NAS_OP_098_G4","",38063,"CC25",FALSE
"38248_U59","",38248,"CC772/CC834",FALSE
"38290_01_RR_86","",38290,"CC5",FALSE
"38291_03_RR_88","CC1",38291,"CC5",TRUE
"38293_07_G_D","",38293,"CC5",FALSE
"38294_08_G_E","CC1",38294,"CC5",TRUE
"38295_09_G_F","CC1",38295,"CC5",TRUE
"38296_12_G_51","",38296,"CC5",FALSE
"38298_15_G_54","",38298,"CC5",FALSE
"38299_17_H_61","",38299,"CC5",FALSE
"38300_18_H_62","CC1",38300,"CC5",TRUE
"38301_26_G_G","",38301,"CC5",FALSE
"38302_28_G_I","CC8",38302,"CC96",TRUE
"38303_29_P_01","",38303,"CC5",FALSE
"38304_30_P_10","",38304,"CC361/CC15",FALSE
"38305_32_T_13","",38305,"CC5",FALSE
"38306_39_B_49","",38306,"CC5",FALSE
"38308_16CS0212","",38308,"CC59",FALSE
"38485_22MR0019","",38485,"CC59",FALSE
"38608_7726_MF_31","CC8",38608,"CC8",FALSE
"38609_7726_MF_32","CC5",38609,"CC5",FALSE
"38610_7726_MF_33","",38610,"CC59",FALSE
"38611_7726_MF_34","",38611,"CC12",FALSE
"38612_7726_MF_35","CC8",38612,"CC8",FALSE
"38692_7726_MF_37","CC30",38692,"CC30",FALSE
"38693_7726_MF_38","CC8",38693,"CC8",FALSE
"38694_7726_MF_39","CC8",38694,"CC8",FALSE
"38695_7726_MF_40","CC1",38695,"CC361/CC15",TRUE
"38696_7726_MF_42","",38696,"CC398/CC5561",FALSE
"38697_7726_MF_43","",38697,"CC398/CC5561",FALSE
"38698_7726_MF_44","",38698,"CC398/CC5561",FALSE
"38699_7726_MF_45","CC30",38699,"CC30",FALSE
"38700_7726_MF_46","CC15",38700,"CC15",FALSE
"38701_7726_MF_47","",38701,"CC398/CC5561",FALSE
"38702_7726_MF_48","CC8",38702,"CC8",FALSE
"38703_7726_MF_49","CC8",38703,"CC8",FALSE
"38704_7726_MF_50","",38704,"CC59",FALSE
"38705_7726_MF_51","CC121",38705,"CC121",FALSE
"38706_7726_MF_52","CC8",38706,"CC8",FALSE
"38707_7726_MF_53","CC1",38707,"CC1",FALSE
"38708_7726_MF_54","CC8",38708,"CC8",FALSE
"38709_7726_MF_56","CC8",38709,"CC8",FALSE
"38710_7726_MF_57","CC8",38710,"CC8",FALSE
"38711_7726_MF_58","CC45",38711,"CC45",FALSE
"38712_7726_MF_59","CC45",38712,"CC45",FALSE
"38713_7726_MF_60","CC1",38713,"CC1",FALSE
"38714_7726_MF_61","CC1",38714,"CC361/CC15",TRUE
"38715_7726_MF_62","CC1",38715,"CC361/CC15",TRUE
"38716_7726_MF_63","CC30",38716,"CC30",FALSE
"38717_7726_MF_64","CC45",38717,"CC45",FALSE
"38718_7726_MF_65","",38718,"CC12",FALSE
"38719_7726_MF_66","CC15",38719,"CC15",FALSE
"38720_7726_MF_67","CC30",38720,"CC30",FALSE
"38721_7726_MF_68","CC30",38721,"CC30",FALSE
"38722_7726_MF_69","CC30",38722,"CC30",FALSE
"38723_7726_MF_70","CC30",38723,"CC30",FALSE
"38724_7726_MF_72","CC45",38724,"CC45",FALSE
"38725_7726_MF_73","CC30",38725,"CC30",FALSE
"38726_7726_MF_74","CC30",38726,"CC30",FALSE
"38727_7726_MF_76","CC15",38727,"CC15",FALSE
"38728_7726_MF_78","CC15",38728,"CC15",FALSE
"38729_7726_MF_79","CC15",38729,"CC15",FALSE
"38730_7726_MF_80","CC15",38730,"CC15",FALSE
"38731_7726_MF_81","CC15",38731,"CC15",FALSE
"38732_7726_MF_83","",38732,"CC30",FALSE
"38733_7726_MF_84","",38733,"CC30",FALSE
"38734_7726_MF_85","",38734,"CC5",FALSE
"38735_7726_MF_86","",38735,"CC30",FALSE
"38736_7726_MF_87","",38736,"CC15",FALSE
"38737_7726_MF_88","",38737,"CC59",FALSE
"38738_7726_MF_89","",38738,"CC59",FALSE
"38739_7726_MF_90","",38739,"CC59",FALSE
"38740_7726_MF_91","",38740,"CC59",FALSE
"38741_7726_MF_92","",38741,"CC5",FALSE
"38742_7726_MF_33","",38742,"CC59",FALSE
"38743_7726_MF_34","",38743,"CC12",FALSE
"38744_8220_MF_10","",38744,"CC12",FALSE
"38745_8220_MF_13","CC5",38745,"CC5",FALSE
"38746_8220_MF_16","",38746,"CC20",FALSE
"38747_8220_MF_22","",38747,"CC59",FALSE
"38748_8220_MF_24","CC5",38748,"CC5",FALSE
"38749_8220_MF_25","CC8",38749,"CC8",FALSE
"38750_8220_MF_29","CC15",38750,"CC15",FALSE
"38751_8220_MF_30","",38751,"CC398/CC5561",FALSE
"38752_8220_MF_37","CC8",38752,"CC8",FALSE
"38753_8220_MF_38","CC8",38753,"CC8",FALSE
"38754_8220_MF_42","CC8",38754,"CC8",FALSE
"38755_8220_MF_45","",38755,"CC59",FALSE
"38756_8220_MF_48","",38756,"CC78",FALSE
