Isolate.me,Part_of_test,MLST.CC,pubmlst_id,CC_filled,n_unknown,prop_unknown,has_disagreement,Barcode,PVL,MRSA,Estimated_coverage,minSNPs_predicted_27SNPs_2kReads,minSNPs_predicted_27SNPs_2kReads_is_single_correct
ERR702204,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR702205,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR702206,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR702207,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR702208,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR702209,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR702210,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR702211,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR702212,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR702213,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR702214,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR702215,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR702216,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR702217,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR702218,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR702219,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR702220,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR702221,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR702222,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR702223,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714728,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714729,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR714730,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR714731,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714732,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714733,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714734,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714735,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR714736,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714737,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714738,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714739,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714740,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714741,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR714742,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714743,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714744,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714745,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR714746,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714747,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR714748,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR714749,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714750,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714751,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714752,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR714753,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714754,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714755,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714756,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714757,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714758,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714759,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714760,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714761,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714762,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR714763,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714764,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714765,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714766,FALSE,CC15,,CC15,0,0,FALSE,,,,,,
ERR714767,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714768,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714769,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR714770,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714771,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714772,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714773,FALSE,CC15,,CC15,0,0,FALSE,,,,,,
ERR714774,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714775,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714776,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714777,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714779,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714780,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714781,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR714782,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR714783,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714784,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714786,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR714787,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714788,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR714792,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR714793,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714798,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714799,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714800,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714801,FALSE,CC72,,CC72,0,0,FALSE,,,,,,
ERR714806,FALSE,CC6,,CC6,0,0,FALSE,,,,,,
ERR714807,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR714808,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714809,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714810,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714811,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714812,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714813,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714814,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714815,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714816,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714817,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714818,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714819,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714820,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714821,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714822,FALSE,CC361,,CC361,0,0,FALSE,,,,,,
ERR714823,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714824,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714825,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714826,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714827,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714828,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714829,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714830,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714831,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714832,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714833,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714834,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714835,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714836,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714837,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR714838,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714839,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714840,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR714841,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714842,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR714843,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR714844,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR714845,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR714846,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714847,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR714848,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR714849,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714850,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714851,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714852,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR714853,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714854,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714855,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714856,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714857,FALSE,CC80,,CC80,0,0,FALSE,,,,,,
ERR714858,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR714859,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR714860,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714861,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714862,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714863,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR714864,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR714865,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714866,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714867,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR714868,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714869,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714870,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR714871,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714872,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714873,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714874,FALSE,CC361,,CC361,0,0,FALSE,,,,,,
ERR714875,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714876,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714877,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714878,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714879,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714880,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714881,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714882,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714883,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714884,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714885,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714886,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714887,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR714888,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714889,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714890,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714891,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714892,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714893,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714894,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714895,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714896,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714897,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714898,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR714899,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR714900,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714901,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714902,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714903,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714904,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714905,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR714906,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714907,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR714908,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714909,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR714910,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR714911,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714912,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714913,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714914,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714915,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714916,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR714917,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714918,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714919,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714920,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714921,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714922,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714923,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714924,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714925,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714926,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714927,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714928,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714929,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714930,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR714931,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714932,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714933,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714934,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714935,FALSE,CC130,,CC130,0,0,FALSE,,,,,,
ERR714936,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714937,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714938,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714939,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714940,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR714941,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714942,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714943,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714944,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714945,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714946,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR714948,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714949,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR714950,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR714951,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714952,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714953,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714954,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714955,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714956,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714957,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714958,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714959,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714960,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR714961,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714962,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714963,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714964,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714965,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714966,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714967,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714968,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714969,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR714970,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714971,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR714972,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR714973,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714974,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714975,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR714976,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR714977,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714978,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714979,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714980,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714981,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714982,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714983,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR714984,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714985,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714986,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714987,FALSE,CC80,,CC80,0,0,FALSE,,,,,,
ERR714988,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714989,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714990,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714991,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714992,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714993,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714994,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714995,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714996,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR714997,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714998,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR714999,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715000,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715001,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715002,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715003,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR715004,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715005,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715006,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR715007,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715008,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715009,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR715010,FALSE,CC15,,CC15,0,0,FALSE,,,,,,
ERR715011,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715012,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715013,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715014,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR715015,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715016,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715017,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715018,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715019,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR715020,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715021,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR715022,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715023,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715024,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715025,FALSE,CC6,,CC6,0,0,FALSE,,,,,,
ERR715026,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR715027,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR715028,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715029,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715030,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR715031,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715032,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715033,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715034,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715035,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715036,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715037,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715038,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR715039,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715040,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715041,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715042,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715043,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715045,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715046,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR715047,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715048,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR715049,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715050,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715051,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715052,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715053,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR715054,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715055,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715056,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715057,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR715058,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715059,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715060,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715061,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715062,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715063,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715064,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715065,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715066,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715067,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715068,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR715069,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715070,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715071,FALSE,CC6,,CC6,0,0,FALSE,,,,,,
ERR715072,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR715073,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR715074,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715075,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR715076,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715077,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715078,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715079,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715080,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715081,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715082,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715083,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715084,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715085,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715086,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715087,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715088,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715089,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715090,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715091,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715092,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715093,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715094,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR715096,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715097,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715098,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715099,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR715100,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR715101,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715102,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715103,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715104,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR715105,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715106,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715107,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715108,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715109,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715110,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715111,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715112,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715113,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715114,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR715115,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715116,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715117,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR715118,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR715119,FALSE,CC15,,CC15,0,0,FALSE,,,,,,
